0.343173	0.343173	a
283.460632	283.460632	b
344.202196	344.202196	c
365.993661	365.993661	d
631.437727	631.437727	e
659.234714	659.234714	f
678.195004	678.195004	g
687.224735	687.224735	h
703.675575	703.675575	i
752.920855	752.920855	j
767.505693	767.505693	k
781.318394	781.318394	l
817.523111	817.523111	m
827.904085	827.904085	n
1122.174656	1122.174656	o
1129.853144	1129.853144	p
1131.826387	1131.826387	q
1172.277867	1172.277867	r
1300.624448	1300.624448	s
