0.086128	0.086128	a
233.752545	233.752545	b
246.241167	246.241167	c
257.868504	257.868504	d
665.944982	665.944982	e
696.434445	696.434445	f
703.669232	703.669232	g
709.095323	709.095323	h
828.038678	828.038678	i
834.067668	834.067668	j
845.781134	845.781134	k
869.035808	869.035808	l
886.175365	886.175365	m
915.803543	915.803543	n
925.880569	925.880569	o
951.030069	951.030069	p
