0.171187	0.171187	a
557.120181	557.120181	b
665.444885	673.242432	c
744.490271	744.490271	d
1008.220258	1008.220258	e
1015.615516	1015.615516	f
1023.387385	1023.387385	g
1032.802645	1032.802645	h
1169.135607	1169.135607	i
1198.168845	1198.168845	j
1240.725819	1240.725819	k
1267.739055	1267.739055	l
1877.642467	1877.642467	m
2638.463934	2638.463934	n
2650.626738	2650.626738	o
2719.709067	2719.709067	p
2827.248453	2827.248453	q
